time,actual_x,actual_y,actual_z,expected_x,expected_y,expected_z
73836,0.39014682173728943,2.2636358737945557,0.6521688103675842,0.526422917842865,1.7993037700653076,0.5999997854232788
73936,0.3866202235221863,2.182080030441284,0.6179155707359314,0.5781619548797607,1.7324895858764648,0.5999997854232788
74036,0.38674047589302063,2.108060359954834,0.5753834247589111,0.6337990760803223,1.6702114343643188,0.5999997854232788
74136,0.39846089482307434,2.0582115650177,0.52379310131073,0.6939374208450317,1.6116890907287598,0.5999997854232788
74236,0.42139574885368347,2.015717029571533,0.47477987408638,0.7580392956733704,1.5574911832809448,0.5999997854232788
74336,0.46075353026390076,1.9650667905807495,0.43287283182144165,0.8258665204048157,1.507836103439331,0.5999997854232788
74436,0.5096613764762878,1.903984546661377,0.4168134033679962,0.8964734077453613,1.4633837938308716,0.599999725818634
74536,0.5644035339355469,1.8488482236862183,0.42023995518684387,0.9720479249954224,1.4228960275650024,0.5999998450279236
74636,0.6121461987495422,1.7660406827926636,0.4901953339576721,1.0478500127792358,1.388951301574707,0.5999997854232788
74736,0.6730454564094543,1.669801115989685,0.5670502185821533,1.1274375915527344,1.3597824573516846,0.5999997854232788
74836,0.7432616353034973,1.5734645128250122,0.6219131946563721,1.2085366249084473,1.3363959789276123,0.5999997854232788
74936,0.8241069316864014,1.4923678636550903,0.6543405652046204,1.2904821634292603,1.3188931941986084,0.5999997854232788
75036,0.8975943326950073,1.434835433959961,0.6620028614997864,1.3735884428024292,1.3071262836456299,0.5999997854232788
75136,0.9629222750663757,1.4030654430389404,0.651475727558136,1.4573447704315186,1.301209807395935,0.5999997854232788
75236,1.018471121788025,1.3794745206832886,0.6536840200424194,1.5396292209625244,1.301139235496521,0.6000000834465027
75336,1.0748202800750732,1.3643673658370972,0.6440010070800781,1.6249562501907349,1.3069863319396973,0.5999998450279236
75436,1.129643440246582,1.3573474884033203,0.6365146636962891,1.708611249923706,1.3187249898910522,0.5999997854232788
75536,1.1843053102493286,1.3432830572128296,0.6385273337364197,1.7903069257736206,1.336107611656189,0.5999997854232788
75636,1.2444638013839722,1.3258429765701294,0.6463103890419006,1.8711724281311035,1.35931396484375,0.5999997854232788
75736,1.3073350191116333,1.3054097890853882,0.6584188342094421,1.95113205909729,1.388487458229065,0.5999998450279236
75836,1.3745839595794678,1.2878607511520386,0.6728200912475586,2.024482011795044,1.421237826347351,0.6000000834465027
75936,1.4506486654281616,1.2730084657669067,0.6825954914093018,2.101728916168213,1.4622881412506104,0.5999998450279236
76036,1.5352054834365845,1.268477439880371,0.6903501749038696,2.1727755069732666,1.5068514347076416,0.5999997854232788
76136,1.6090919971466064,1.2719415426254272,0.7084420919418335,2.239821195602417,1.5557570457458496,0.5999997854232788
76236,1.675341010093689,1.2927829027175903,0.7206500768661499,2.3047804832458496,1.6104495525360107,0.5999998450279236
76336,1.7460851669311523,1.3192222118377686,0.7172796726226807,2.3655664920806885,1.6694530248641968,0.5999998450279236
76436,1.8176296949386597,1.3512190580368042,0.7010802626609802,2.4214911460876465,1.7319631576538086,0.5999998450279236
76536,1.8977010250091553,1.3864290714263916,0.678122878074646,2.472973346710205,1.7983357906341553,0.5999998450279236
76636,1.9858118295669556,1.4349972009658813,0.659602701663971,2.519901752471924,1.8684626817703247,0.5999998450279236
76736,2.081650733947754,1.491112470626831,0.6423752903938293,2.561410665512085,1.941044807434082,0.5999998450279236
76836,2.1869606971740723,1.5452117919921875,0.6230897903442383,2.598078489303589,2.0170211791992188,0.5999998450279236
76936,2.2757809162139893,1.5990415811538696,0.6249463558197021,2.6291847229003906,2.095010757446289,0.5999998450279236
77036,2.3564321994781494,1.6555300951004028,0.6224316358566284,2.6547327041625977,2.174952983856201,0.5999998450279236
77136,2.413689136505127,1.7010122537612915,0.618069589138031,2.6713333129882812,2.242321491241455,0.5999996066093445
77236,2.4593513011932373,1.7639871835708618,0.6348760724067688,2.6865241527557373,2.3250327110290527,0.5999996066093445
77336,2.4857935905456543,1.8160643577575684,0.6364762187004089,2.6958580017089844,2.408383369445801,0.5999996066093445
77436,2.500394344329834,1.864495873451233,0.6324500441551208,2.6993181705474854,2.492262125015259,0.5999996066093445
77536,2.511765956878662,1.9185128211975098,0.5991379618644714,2.696904420852661,2.576134204864502,0.5999996066093445
77636,2.549825429916382,2.0048673152923584,0.5461164116859436,2.6885600090026855,2.6604807376861572,0.5999996066093445
77736,2.5925698280334473,2.091265916824341,0.495937705039978,2.6745522022247314,2.7425496578216553,0.5999995470046997
77836,2.6175894737243652,2.1723759174346924,0.492179811000824,2.6544923782348633,2.8249571323394775,0.5999996066093445
77936,2.6532392501831055,2.265996217727661,0.4905821681022644,2.6289939880371094,2.9047434329986572,0.5999996066093445
78036,2.6791443824768066,2.3646864891052246,0.4950885474681854,2.5977559089660645,2.9831504821777344,0.5999996066093445
78136,2.692380666732788,2.472586154937744,0.5041118860244751,2.561452627182007,3.058361768722534,0.5999996066093445
78236,2.6799123287200928,2.5632593631744385,0.5298543572425842,2.5196030139923096,3.131556272506714,0.5999996066093445
78336,2.6524505615234375,2.6477317810058594,0.5612797737121582,2.472902774810791,3.2013561725616455,0.5999996066093445
78436,2.6144778728485107,2.733246088027954,0.5810739398002625,2.4217288494110107,3.267374038696289,0.5999996066093445
78536,2.5691142082214355,2.816852331161499,0.6010419130325317,2.364513635635376,3.3313405513763428,0.5999996662139893
78636,2.5267558097839355,2.8971893787384033,0.6112853288650513,2.305328369140625,3.388777017593384,0.6000000238418579
78736,2.5049116611480713,2.983133554458618,0.6141961812973022,2.241192102432251,3.4429149627685547,0.5999996066093445
78836,2.486302137374878,3.0534415245056152,0.6281894445419312,2.172182559967041,3.4932973384857178,0.5999996662139893
78936,2.4747939109802246,3.1164751052856445,0.6429412364959717,2.100548505783081,3.538212776184082,0.5999996662139893
79036,2.4581525325775146,3.168428897857666,0.6627510786056519,2.026885986328125,3.577444553375244,0.5999996066093445
79136,2.4297263622283936,3.216085433959961,0.6925853490829468,1.9497761726379395,3.611851930618286,0.5999996662139893
79236,2.392995834350586,3.260549306869507,0.7140651941299438,1.871301531791687,3.640472173690796,0.5999996066093445
79336,2.3382396697998047,3.304596424102783,0.7283632159233093,1.7901345491409302,3.6637556552886963,0.5999996662139893
79436,2.2696468830108643,3.352426767349243,0.7292445302009583,1.707186222076416,3.681344509124756,0.5999996662139893
79536,2.1909844875335693,3.4029905796051025,0.7219749093055725,1.624329924583435,3.6929357051849365,0.5999996662139893
79636,2.1068289279937744,3.464344024658203,0.7155465483665466,1.5401475429534912,3.698742628097534,0.5999996662139893
79736,2.0275650024414062,3.5286638736724854,0.7035519480705261,1.456750750541687,3.6986043453216553,0.5999996662139893
79836,1.9338936805725098,3.6020145416259766,0.6996435523033142,1.372226595878601,3.692608118057251,0.5999996662139893
79936,1.8298698663711548,3.681257486343384,0.6924821734428406,1.2893352508544922,3.6807620525360107,0.5999996662139893
80036,1.7430176734924316,3.7477643489837646,0.6976532936096191,1.2068002223968506,3.6630311012268066,0.5999996662139893
80137,1.671678900718689,3.792963981628418,0.6819166541099548,1.126681923866272,3.6398141384124756,0.5999996662139893
80236,1.5917820930480957,3.814595937728882,0.6758387684822083,1.0637054443359375,3.617077112197876,0.5999994277954102
80336,1.5194835662841797,3.8072245121002197,0.6699958443641663,0.9862500429153442,3.5836269855499268,0.5999994277954102
80436,1.4478733539581299,3.7681779861450195,0.6793510913848877,0.912007749080658,3.5452167987823486,0.5999993681907654
80536,1.367921233177185,3.7203145027160645,0.6741796135902405,0.8400132060050964,3.501326322555542,0.5999994277954102
80636,1.3035086393356323,3.6929616928100586,0.6383713483810425,0.771604061126709,3.452727794647217,0.5999994277954102
80736,1.2480894327163696,3.6586573123931885,0.6160234808921814,0.7067489624023438,3.399437189102173,0.5999994277954102
80836,1.1850390434265137,3.631377696990967,0.5952323079109192,0.6457803249359131,3.3417227268218994,0.5999994277954102
80936,1.1145960092544556,3.6126437187194824,0.5925877690315247,0.5889885425567627,3.2799510955810547,0.5999994277954102
81036,1.0502560138702393,3.597599744796753,0.58587247133255,0.536666989326477,3.214334011077881,0.5999994277954102
81136,0.9855545163154602,3.5765187740325928,0.5764172077178955,0.4885628819465637,3.1443727016448975,0.5999994277954102
81236,0.9147520065307617,3.5406603813171387,0.5626892447471619,0.44635459780693054,3.072756052017212,0.5999993681907654
81336,0.8361305594444275,3.4876973628997803,0.5510069131851196,0.40891018509864807,2.9977614879608154,0.5999994277954102
81436,0.7593113780021667,3.4230332374572754,0.5280131101608276,0.376311719417572,2.918999195098877,0.5999994874000549
81536,0.692361056804657,3.3521385192871094,0.5066940188407898,0.3498460352420807,2.839707136154175,0.5999994277954102
81636,0.6389592289924622,3.278102397918701,0.47781386971473694,0.3288160264492035,2.757979154586792,0.5999994277954102
81736,0.5839737057685852,3.2033863067626953,0.45784035325050354,0.313621461391449,2.6753287315368652,0.5999994277954102
81836,0.5351278781890869,3.133294105529785,0.43516674637794495,0.3042328357696533,2.591545820236206,0.5999994277954102
81936,0.4807834029197693,3.0705008506774902,0.41978201270103455,0.3007577359676361,2.508086681365967,0.5999994277954102
82036,0.4359281659126282,3.0089166164398193,0.4337652325630188,0.3031576871871948,2.4238126277923584,0.5999994277954102
82136,0.41213953495025635,2.9517979621887207,0.44644108414649963,0.3113682270050049,2.3406035900115967,0.5999994277954102
82236,0.39656490087509155,2.8829402923583984,0.47295913100242615,0.325443834066391,2.2578024864196777,0.5999994277954102
82336,0.3741849958896637,2.801990270614624,0.5058419704437256,0.34567177295684814,2.174811601638794,0.5999994874000549
82436,0.35333922505378723,2.7108423709869385,0.5491801500320435,0.3707695007324219,2.0961456298828125,0.5999994277954102
82536,0.3304244875907898,2.629953145980835,0.5930962562561035,0.40249642729759216,2.0165586471557617,0.5999994874000549
82636,0.317085325717926,2.545973300933838,0.6212068200111389,0.43882277607917786,1.941300868988037,0.5999994277954102
82736,0.31057071685791016,2.4579267501831055,0.6298123002052307,0.4807426929473877,1.8680483102798462,0.5999994874000549
82836,0.3061729371547699,2.375732421875,0.633804440498352,0.5272668600082397,1.798529863357544,0.5999994277954102
82936,0.3050498068332672,2.291574239730835,0.6422622203826904,0.5790960192680359,1.7317695617675781,0.5999994874000549
83036,0.3131375312805176,2.2064225673675537,0.6458635330200195,0.6355618834495544,1.6687394380569458,0.5999994874000549
83136,0.3416554927825928,2.122213840484619,0.6335732936859131,0.6957895755767822,1.6103136539459229,0.5999994874000549
83236,0.3911285102367401,2.0408949851989746,0.5903742909431458,0.7600608468055725,1.5562033653259277,0.5999994874000549
83336,0.45549097657203674,1.955741286277771,0.5592333674430847,0.8273858428001404,1.5071052312850952,0.5999994277954102
83437,0.5296937227249146,1.874704360961914,0.5248009562492371,0.8995449542999268,1.4618523120880127,0.5999994874000549
83536,0.601624608039856,1.8032124042510986,0.5024153590202332,0.9573429822921753,1.4304717779159546,0.5999992489814758
83636,0.6688910126686096,1.7173995971679688,0.5239859819412231,1.033413290977478,1.395195484161377,0.5999992489814758
83736,0.7285457849502563,1.636328935623169,0.566043496131897,1.112499475479126,1.365012288093567,0.5999993085861206
83836,0.7788065671920776,1.566884994506836,0.6144537925720215,1.1928972005844116,1.3406685590744019,0.5999992489814758
83936,0.8232797384262085,1.5043891668319702,0.6523686051368713,1.2747477293014526,1.3220373392105103,0.5999992489814758
84036,0.8707865476608276,1.450565218925476,0.6538742184638977,1.3569369316101074,1.3092604875564575,0.5999992489814758
84136,0.9269490838050842,1.4108091592788696,0.6450361609458923,1.440549612045288,1.302166223526001,0.5999992489814758
84236,0.9903551340103149,1.376497745513916,0.6331771016120911,1.5260194540023804,1.30099618434906,0.5999993681907654
84336,1.0621329545974731,1.3473782539367676,0.6292502880096436,1.6082550287246704,1.3055815696716309,0.5999999642372131
84436,1.138035774230957,1.3240652084350586,0.6333295702934265,1.6924266815185547,1.3162472248077393,0.5999993085861206
84536,1.224899172782898,1.302674412727356,0.6434280276298523,1.7737995386123657,1.33236563205719,0.5999992489814758
84636,1.311492919921875,1.2828470468521118,0.6528141498565674,1.8554961681365967,1.3546159267425537,0.5999993085861206
84736,1.39907968044281,1.2636183500289917,0.6667454242706299,1.9356287717819214,1.3826359510421753,0.5999993085861206
84836,1.4883836507797241,1.2492600679397583,0.6753262281417847,2.0135536193847656,1.416239857673645,0.5999993085861206
84936,1.578711748123169,1.234444260597229,0.6928746700286865,2.0883777141571045,1.4549388885498047,0.5999993085861206
85036,1.6729998588562012,1.2251840829849243,0.7053600549697876,2.1591968536376953,1.4981086254119873,0.5999992489814758
85136,1.7633509635925293,1.2374553680419922,0.7007724046707153,2.2284529209136963,1.547279715538025,0.5999993085861206
85236,1.8303985595703125,1.2631582021713257,0.6850181221961975,2.292536735534668,1.5998659133911133,0.5999992489814758
85336,1.8971776962280273,1.2904711961746216,0.6546608209609985,2.354017972946167,1.6580396890640259,0.5999993085861206
85437,1.9559563398361206,1.317407250404358,0.6251030564308167,2.411128044128418,1.7201699018478394,0.5999993085861206
85536,2.0224318504333496,1.3548393249511719,0.5949228405952454,2.463627576828003,1.7861204147338867,0.5999993085861206
